Size,Ntrial,AvgTestAcc,AvgTrainAcc,AvgConfMatrix,Config
0.3,1,0.572972972972973,0.548936170212766,[[11.2 41.8] [ 5.6 52.4]],identity_adam_adaptive_(50,)
0.3,1,0.5369369369369369,0.5446808510638298,[[13.2 39.8] [11.6 46.4]],identity_adam_adaptive_(50, 50)
0.3,1,0.5621621621621622,0.5148936170212766,[[41.8 11.2] [37.4 20.6]],identity_adam_adaptive_(100,)
0.3,1,0.5621621621621622,0.625531914893617,[[28.8 24.2] [24.4 33.6]],logistic_lbfgs_constant_(50,)
0.3,1,0.5693693693693693,0.6170212765957447,[[13.8 39.2] [ 8.6 49.4]],logistic_lbfgs_constant_(50, 50)
0.3,1,0.5513513513513514,0.6723404255319149,[[23.  30. ] [19.8 38.2]],logistic_lbfgs_constant_(100,)
0.3,1,0.5621621621621622,0.625531914893617,[[28.8 24.2] [24.4 33.6]],logistic_lbfgs_invscaling_(50,)
0.3,1,0.5693693693693693,0.6170212765957447,[[13.8 39.2] [ 8.6 49.4]],logistic_lbfgs_invscaling_(50, 50)
0.3,1,0.5513513513513514,0.6723404255319149,[[23.  30. ] [19.8 38.2]],logistic_lbfgs_invscaling_(100,)
0.3,1,0.5621621621621622,0.625531914893617,[[28.8 24.2] [24.4 33.6]],logistic_lbfgs_adaptive_(50,)
0.3,1,0.5693693693693693,0.6170212765957447,[[13.8 39.2] [ 8.6 49.4]],logistic_lbfgs_adaptive_(50, 50)
0.3,1,0.5513513513513514,0.6723404255319149,[[23.  30. ] [19.8 38.2]],logistic_lbfgs_adaptive_(100,)
0.3,1,0.5225225225225225,0.574468085106383,[[ 0. 53.] [ 0. 58.]],logistic_sgd_constant_(50,)
0.3,1,0.5225225225225225,0.574468085106383,[[ 0. 53.] [ 0. 58.]],logistic_sgd_constant_(50, 50)
0.3,1,0.5243243243243243,0.574468085106383,[[ 0.2 52.8] [ 0.  58. ]],logistic_sgd_constant_(100,)
0.3,1,0.5081081081081081,0.5446808510638298,[[10.6 42.4] [12.2 45.8]],logistic_sgd_invscaling_(50,)
0.3,1,0.4702702702702703,0.4595744680851064,[[32.2 20.8] [38.  20. ]],logistic_sgd_invscaling_(50, 50)
0.3,1,0.5243243243243243,0.574468085106383,[[ 0.2 52.8] [ 0.  58. ]],logistic_sgd_invscaling_(100,)
0.3,1,0.5225225225225225,0.574468085106383,[[ 0. 53.] [ 0. 58.]],logistic_sgd_adaptive_(50,)
0.3,1,0.5225225225225225,0.574468085106383,[[ 0. 53.] [ 0. 58.]],logistic_sgd_adaptive_(50, 50)
0.3,1,0.5225225225225225,0.574468085106383,[[ 0. 53.] [ 0. 58.]],logistic_sgd_adaptive_(100,)
0.3,1,0.5333333333333333,0.574468085106383,[[ 2.2 50.8] [ 1.  57. ]],logistic_adam_constant_(50,)
0.3,1,0.5711711711711712,0.5957446808510638,[[ 9.4 43.6] [ 4.  54. ]],logistic_adam_constant_(50, 50)
0.3,1,0.5225225225225225,0.574468085106383,[[ 0. 53.] [ 0. 58.]],logistic_adam_constant_(100,)
0.3,1,0.5333333333333333,0.574468085106383,[[ 2.2 50.8] [ 1.  57. ]],logistic_adam_invscaling_(50,)
0.3,1,0.5711711711711712,0.5957446808510638,[[ 9.4 43.6] [ 4.  54. ]],logistic_adam_invscaling_(50, 50)
0.3,1,0.5225225225225225,0.574468085106383,[[ 0. 53.] [ 0. 58.]],logistic_adam_invscaling_(100,)
0.3,1,0.5333333333333333,0.574468085106383,[[ 2.2 50.8] [ 1.  57. ]],logistic_adam_adaptive_(50,)
0.3,1,0.5711711711711712,0.5957446808510638,[[ 9.4 43.6] [ 4.  54. ]],logistic_adam_adaptive_(50, 50)
0.3,1,0.5225225225225225,0.574468085106383,[[ 0. 53.] [ 0. 58.]],logistic_adam_adaptive_(100,)
0.3,1,0.5351351351351351,0.5957446808510638,[[19.  34. ] [17.6 40.4]],tanh_lbfgs_constant_(50,)
0.3,1,0.5261261261261261,0.6510638297872341,[[16.4 36.6] [16.  42. ]],tanh_lbfgs_constant_(50, 50)
0.3,1,0.554954954954955,0.6723404255319149,[[21.4 31.6] [17.8 40.2]],tanh_lbfgs_constant_(100,)
0.3,1,0.5351351351351351,0.5957446808510638,[[19.  34. ] [17.6 40.4]],tanh_lbfgs_invscaling_(50,)
0.3,1,0.5261261261261261,0.6510638297872341,[[16.4 36.6] [16.  42. ]],tanh_lbfgs_invscaling_(50, 50)
0.3,1,0.554954954954955,0.6723404255319149,[[21.4 31.6] [17.8 40.2]],tanh_lbfgs_invscaling_(100,)
0.3,1,0.5351351351351351,0.5957446808510638,[[19.  34. ] [17.6 40.4]],tanh_lbfgs_adaptive_(50,)
0.3,1,0.5261261261261261,0.6510638297872341,[[16.4 36.6] [16.  42. ]],tanh_lbfgs_adaptive_(50, 50)
0.3,1,0.554954954954955,0.6723404255319149,[[21.4 31.6] [17.8 40.2]],tanh_lbfgs_adaptive_(100,)
0.3,1,0.5441441441441441,0.5702127659574469,[[ 8.6 44.4] [ 6.2 51.8]],tanh_sgd_constant_(50,)
0.3,1,0.5261261261261261,0.5787234042553192,[[ 0.8 52.2] [ 0.4 57.6]],tanh_sgd_constant_(50, 50)
0.3,1,0.4774774774774775,0.4765957446808511,[[ 6.8 46.2] [11.8 46.2]],tanh_sgd_constant_(100,)
0.3,1,0.5153153153153153,0.5276595744680851,[[26.4 26.6] [27.2 30.8]],tanh_sgd_invscaling_(50,)
0.3,1,0.5099099099099099,0.5404255319148936,[[ 9.2 43.8] [10.6 47.4]],tanh_sgd_invscaling_(50, 50)
0.3,1,0.527927927927928,0.5319148936170213,[[20.4 32.6] [19.8 38.2]],tanh_sgd_invscaling_(100,)
0.3,1,0.5441441441441441,0.5702127659574469,[[ 8.6 44.4] [ 6.2 51.8]],tanh_sgd_adaptive_(50,)
0.3,1,0.5243243243243243,0.5702127659574469,[[ 0.8 52.2] [ 0.6 57.4]],tanh_sgd_adaptive_(50, 50)
0.3,1,0.5117117117117117,0.548936170212766,[[ 2.4 50.6] [ 3.6 54.4]],tanh_sgd_adaptive_(100,)
