Size,Ntrial,AvgTestAcc,AvgTrainAcc,AvgConfMatrix,Config
0.3,4,0.5459459459459459,0.759493670886076,[[39. 46.] [38. 62.]],10_0.325_0.2
0.3,4,0.6270270270270271,0.6835443037974683,[[35. 50.] [19. 81.]],10_0.325_0.30000000000000004
0.3,4,0.7027027027027027,0.6708860759493671,[[67. 18.] [37. 63.]],10_0.325_0.4
0.3,4,0.5405405405405406,0.5063291139240507,[[  0.  85.] [  0. 100.]],10_0.325_0.5
0.3,4,0.5567567567567567,0.7974683544303798,[[43. 42.] [40. 60.]],10_0.55_0.1
0.3,4,0.6378378378378379,0.7341772151898734,[[62. 23.] [44. 56.]],10_0.55_0.2
0.3,4,0.6270270270270271,0.6835443037974683,[[35. 50.] [19. 81.]],10_0.55_0.30000000000000004
0.3,4,0.7027027027027027,0.6708860759493671,[[67. 18.] [37. 63.]],10_0.55_0.4
0.3,4,0.5405405405405406,0.5063291139240507,[[  0.  85.] [  0. 100.]],10_0.55_0.5
0.3,4,0.6486486486486487,0.6835443037974683,[[84.  1.] [64. 36.]],10_0.775_0.1
0.3,4,0.6486486486486487,0.6835443037974683,[[84.  1.] [64. 36.]],10_0.775_0.2
0.3,4,0.6270270270270271,0.6835443037974683,[[35. 50.] [19. 81.]],10_0.775_0.30000000000000004
0.3,4,0.7027027027027027,0.6708860759493671,[[67. 18.] [37. 63.]],10_0.775_0.4
0.3,4,0.5405405405405406,0.5063291139240507,[[  0.  85.] [  0. 100.]],10_0.775_0.5
0.3,4,0.6486486486486487,0.6835443037974683,[[84.  1.] [64. 36.]],10_1.0_0.1
0.3,4,0.6486486486486487,0.6835443037974683,[[84.  1.] [64. 36.]],10_1.0_0.2
0.3,4,0.6270270270270271,0.6835443037974683,[[35. 50.] [19. 81.]],10_1.0_0.30000000000000004
0.3,4,0.7027027027027027,0.6708860759493671,[[67. 18.] [37. 63.]],10_1.0_0.4
0.3,4,0.5405405405405406,0.5063291139240507,[[  0.  85.] [  0. 100.]],10_1.0_0.5
0.3,4,0.5567567567567567,0.7974683544303798,[[43. 42.] [40. 60.]],15_0.1_0.1
0.3,4,0.5459459459459459,0.759493670886076,[[39. 46.] [38. 62.]],15_0.1_0.2
0.3,4,0.6270270270270271,0.6835443037974683,[[35. 50.] [19. 81.]],15_0.1_0.30000000000000004
0.3,4,0.7027027027027027,0.6708860759493671,[[67. 18.] [37. 63.]],15_0.1_0.4
0.3,4,0.5405405405405406,0.5063291139240507,[[  0.  85.] [  0. 100.]],15_0.1_0.5
